"","census_tract_code","year","arrests_B","arrests_W","arrests_total","state","county","ct_pop","ct_white","ct_black","pct_white","pct_black","w_ar_pct","b_ar_pct","t_ar_pct","wt_ar_pct","bt_ar_pct","tt_ar_pct","ww_ar_pct","bb_ar_pct","ttt_ar_pct","est_tot","sir_tot","est_b","sir_b","est_w","sir_w"
"174",11607,2012,1,43,44,37,129,10824,9515,891,0.879065041,0.082317073,97.5056689342404,2.26757369614512,100,0.39726166609695,0.00923864339760349,0.406500309494554,0.451913274689704,0.112220850634048,0.406500309494554,369.821283465512,0.118944223992189,0.00325421356931464,9.68483479203199,0.368896846090582,91.7046048795415
"175",11607,2013,0,4,4,37,129,10985,9677,986,0.880928539,0.089758762,97.5609756097561,0,100,0.0364129593722406,0,0.0364129593722406,0.0413346973783468,0,0.0364129593722406,375.322135889565,0.0106546727473114,0,0,0.125439531919553,17.7431170387072
"176",11607,2014,0,3,3,37,129,10857,9319,1073,0.858340241,0.098830248,96.7741935483871,0,100,0.0276316880198211,0,0.0276316880198211,0.0321919498664034,0,0.0276316880198211,370.948787378517,0.00808519014762233,0,0,0.118373805833734,13.7379114154568
"177",11607,2015,0,6,6,37,129,10860,9222,1194,0.849171271,0.109944751,98.3606557377049,0,100,0.0552481100542352,0,0.0552481100542352,0.0650611032194403,0,0.0552481100542352,371.051287734245,0.0161659145429025,0,0,0.13636511568269,25.3844565119953
"178",11607,2016,0,1,1,37,129,11571,9543,1385,0.824734249,0.119695791,90.9090909090909,0,100,0.00864222070503236,0,0.00864222070503236,0.0104787752407499,0,0.00864222070503236,395.343872041708,0.00252880388520606,0,0,0.106271816894046,4.84797203543159
"179",11607,2017,2,5,7,37,129,11629,9349,1629,0.80393843,0.140080832,70.4225352112676,28.169014084507,100,0.0429955886526042,0.0171982354610417,0.0601938241136459,0.0534810837406809,0.122767172058192,0.0601938241136459,397.325545585776,0.0176133619938359,0.0118986406144551,17.8733181119775,0.130721591162266,21.6711404199857
"180",11607,2018,0,2,2,37,129,12732,10186,1434,0.800031417,0.112629595,95.2380952380952,0,100,0.0157083277699672,0,0.0157083277699672,0.0196346000922826,0,0.0157083277699672,435.011509708324,0.0045965228576479,0,0,0.11338880532834,9.37256289955142
"181",11608,2010,1,0,1,37,129,5308,3934,1195,0.741145441,0.225131876,0,90.9090909090909,100,0,0.018839132646333,0.018839132646333,0,0.0836750062756255,0.018839132646333,181.35729606753,0.00551093850548643,0.00436439303859042,9.58181206142054,0.1,0
"182",11608,2011,0,5,5,37,129,5272,4142,973,0.785660091,0.184559939,98.0392156862745,0,100,0.0948388687619734,0,0.0948388687619734,0.120711716279182,0,0.0948388687619734,180.127291798797,0.0277427461185064,0,0,0.113611139334612,23.407019013965
"183",11608,2012,1,0,1,37,129,5457,4263,1015,0.781198461,0.185999633,0,90.9090909090909,100,0,0.0183247512415019,0.0183247512415019,0,0.098512461826421,0.0183247512415019,186.448147068672,0.00536054640967237,0.00370704993178239,9.64254600490315,0.1,0
"184",11608,2013,0,0,0,37,129,5674,4607,871,0.811949242,0.153507226,0,0,100,0,0,0,0,0,0,193.862339466308,0,0,0,0.1,0
"185",11608,2014,0,0,0,37,129,5766,4958,633,0.859868193,0.109781478,0,0,100,0,0,0,0,0,0,197.005683708624,0,0,0,0.1,0
"186",11608,2015,0,0,0,37,129,6467,5381,813,0.832070512,0.125715169,0,0,100,0,0,0,0,0,0,220.956600163661,0,0,0,0.1,0
"187",11608,2016,1,0,1,37,129,5993,4789,967,0.799098949,0.161354914,0,90.9090909090909,100,0,0.0166858554003771,0.0166858554003771,0,0.103401923275773,0.0166858554003771,204.761543958686,0.00488134561849084,0.00353175843663359,9.65887197416866,0.1,0
"188",11608,2017,0,0,0,37,129,6101,5002,765,0.819865596,0.12538928,0,0,100,0,0,0,0,0,0,208.451556764883,0,0,0,0.1,0
"189",11608,2018,0,0,0,37,129,6144,4906,1003,0.798502604,0.163248698,0,0,100,0,0,0,0,0,0,209.920728530313,0,0,0,0.1,0
"190",11701,2010,16,91,107,37,129,4056,3749,139,0.924309665,0.034270217,84.9673202614379,14.9393090569561,100,2.24353442962452,0.394467592021893,2.63800202164641,2.42724920647622,11.5025161754134,2.63800202164641,138.580480943839,0.771557751110851,0.00812768232506639,147.97320774803,0.32421894911397,214.511869849435
"191",11701,2011,14,91,105,37,129,4345,3998,141,0.92013809,0.032451093,86.5842055185538,13.3206470028544,100,2.09431313433523,0.322202020666958,2.41651515500219,2.27608113854081,9.92204110559887,2.41651515500219,148.45468187894,0.706810439576493,0.00721397540660323,130.579991525412,0.339110661346073,207.237054370404
"192",11701,2012,18,73,91,37,129,4710,4469,118,0.948832272,0.025053079,80.1317233809001,19.7585071350165,100,1.54986093713509,0.382157491348379,1.93201842848347,1.63343849992168,15.2413209144793,1.93201842848347,160.925558492476,0.565127678189372,0.00776322209140283,167.032867528151,0.314410884547596,176.153674341089
"193",11701,2013,15,57,72,37,129,4775,4520,125,0.946596859,0.02617801,79.0568654646325,20.8044382801664,100,1.19369227869573,0.314129547025193,1.50782182572093,1.26103404791929,11.9904076738609,1.50782182572093,163.146399533243,0.441051074975397,0.00685280188847371,140.380034354701,0.269327226366513,154.334681904643
"194",11701,2014,15,69,84,37,129,4840,4589,89,0.948140496,0.01838843,82.0451843043995,17.8359096313912,100,1.42559038036404,0.309910952253053,1.73550133261709,1.50356279008956,16.8350168350168,1.73550133261709,165.36724057401,0.507653356087901,0.00488077256804962,143.019541453774,0.308104038382092,169.074533723183
"195",11701,2015,9,70,79,37,129,4995,4823,0,0.965565566,0,88.4955752212389,11.378002528445,100,1.40137334587896,0.180176573041581,1.58154991892054,1.45134871762974,9000,1.58154991892054,170.663092286607,0.462629242315472,3.28671553404015e-06,89.9970420532387,0.321885132118188,165.921940999784
"196",11701,2016,25,77,102,37,129,5065,4956,0,0.978479763,0,75.4162585700294,24.4857982370225,100,1.5202069060828,0.493573670806105,2.01378057688891,1.55364096769637,25000,2.01378057688891,173.054767253587,0.589068390191188,9.12976537233374e-06,249.977177670194,0.350804128800988,170.805889033888
"197",11701,2017,29,78,108,37,129,4850,4650,92,0.958762887,0.018969072,72.1554116558742,26.8270120259019,100,1.60821426362343,0.597925815962557,2.2267582111709,1.67738328207996,31.4875135722041,2.2267582111709,165.708908426435,0.651352216385385,0.00975387613318648,264.227570102476,0.338375046645451,177.929835643872
"198",11701,2018,16,69,85,37,129,4811,4618,38,0.9598836,0.007898566,81.0810810810811,18.8014101057579,100,1.43418345077009,0.332564278439442,1.76674772920954,1.49412095883588,41.994750656168,1.76674772920954,164.376403801975,0.516791454793342,0.00222620198838986,156.515645585827,0.309419114783365,168.531457151213
"199",11703,2010,0,32,33,37,129,3582,3408,111,0.951423786,0.030988275,96.6767371601208,0,100,0.893330727785377,0,0.92124731302867,0.938939585106071,0,0.92124731302867,122.385424738864,0.26941981113553,0,0,0.171674752754464,117.787905116532
"200",11703,2011,7,32,39,37,129,3729,3620,27,0.970769643,0.007240547,81.8414322250639,17.9028132992327,100,0.858115899278646,0.187712852967204,1.04582875224585,0.883953481948013,25.830258302583,1.04582875224585,127.407942169521,0.305863300249562,0.000692766596452684,69.5183997481563,0.176133262652632,115.886075051578
"201",11703,2012,2,21,23,37,129,3743,3686,29,0.984771574,0.007747796,90.9090909090909,8.65800865800866,100,0.561032299430953,0.0534316475648527,0.614463946995806,0.569707821274518,6.87285223367698,0.614463946995806,127.886277162917,0.179706766302162,0.00021254093786793,19.9575819681092,0.150873346115622,83.7075772502415
"202",11703,2013,0,28,28,37,129,3972,3886,18,0.978348439,0.004531722,99.644128113879,0,100,0.704916794642632,0,0.704916794642632,0.720516713414477,0,0.704916794642632,135.710470983464,0.206169670108936,0,0,0.171511501890858,103.126386193597
"203",11703,2014,2,14,16,37,129,3984,3875,27,0.972640562,0.006777108,86.9565217391304,12.4223602484472,100,0.351396802289099,0.050199543184157,0.401596345473256,0.361280999200021,7.38007380073801,0.401596345473256,136.120472406375,0.117456647428652,0.000197933313272196,19.9604915377539,0.13565454066767,59.4089974262088
"204",11703,2015,5,15,20,37,129,4041,3903,15,0.965850037,0.003711952,74.6268656716418,24.8756218905473,100,0.371186063200614,0.123728687733538,0.494914750934152,0.384309907509416,33.112582781457,0.494914750934152,138.067979165201,0.144751339064509,0.000275718914244479,49.8625196023375,0.138477321602755,62.899062683144
"205",11703,2016,0,10,10,37,129,4132,3954,17,0.956921588,0.00411423,99.009900990099,0,100,0.242007695844728,0,0.242007695844728,0.252902051035634,0,0.242007695844728,141.177156622274,0.0707828515174361,0,0,0.125986724629048,44.2503869039864
"206",11703,2017,1,18,19,37,129,4252,4078,18,0.959078081,0.004233302,94.2408376963351,5.23560209424084,100,0.423320241762894,0.0235177912090496,0.446838032971943,0.441382016134965,5.52486187845304,0.446838032971943,145.277170851382,0.130694523003365,6.60995012956963e-05,9.99339441612843,0.148242996150198,72.5095985753783
"207",11703,2018,4,14,18,37,129,4298,4157,25,0.967194044,0.005816659,77.3480662983425,22.0994475138122,100,0.325725320490449,0.0930643772829855,0.418789697773435,0.336773231339155,15.9362549800797,0.418789697773435,146.84884297254,0.122491607527414,0.000366651377352923,39.8538752175862,0.13824920415204,58.7620011148739
"208",11705,2010,0,5,5,37,129,8227,7770,40,0.944451197,0.00486204,98.0392156862745,0,100,0.0607747565970998,0,0.0607747565970998,0.0643492361745666,0,0.0607747565970998,281.090142190574,0.0177815621879493,0,0,0.125532921403121,22.1697123812045
"209",11705,2011,1,6,7,37,129,8153,7833,5,0.960750644,0.000613271,84.5070422535211,14.0845070422535,100,0.0735916399896972,0.0122652733316162,0.0858569133213134,0.0765980263241884,19.6078431372549,0.0858569133213134,278.561800082624,0.0251200559169735,1.86247213595608e-05,9.9981378746797,0.130887930910973,25.9866333260768
"210",11705,2012,0,9,9,37,129,8220,7899,96,0.960948905,0.011678832,98.9010989010989,0,100,0.109487719127505,0,0.109487719127505,0.113937030800977,0,0.109487719127505,280.850974693876,0.0320340586460196,0,0,0.146722278866387,36.4782622848339
"211",11705,2013,2,1,3,37,129,8271,7990,28,0.966025874,0.003385322,32.258064516129,64.5161290322581,100,0.0120902902878698,0.0241805805757396,0.0362708708636094,0.0125154879162964,7.11743772241993,0.0362708708636094,282.593480741247,0.0106122008619857,0.000205237125570063,19.9590366468944,0.105251170391709,4.87207940442709
"212",11705,2014,1,2,3,37,129,8036,7681,118,0.955823793,0.014683922,64.5161290322581,32.258064516129,100,0.0248876942795635,0.0124438471397817,0.0373315414193452,0.0260379372746091,0.846740050804403,0.0373315414193452,274.564286209244,0.010922424758618,0.000431290116189046,9.95705620074281,0.110096185253189,9.51944937786365
"213",11705,2015,1,0,1,37,129,7915,7543,115,0.953000632,0.014529375,0,90.9090909090909,100,0,0.01263407916514,0.01263407916514,0,0.868809730668984,0.01263407916514,270.430105194894,0.00369644627639347,0.000420334397742246,9.95814250168921,0.1,0
"214",11705,2016,0,1,1,37,129,8158,7678,230,0.94116205,0.028193185,90.9090909090909,0,100,0.0122577560951692,0,0.0122577560951692,0.0130240554303799,0,0.0122577560951692,278.732634008837,0.00358638078198661,0,0,0.105046120997807,4.87695156159864
"215",11705,2017,0,2,2,37,129,8728,8330,193,0.954399633,0.022112741,95.2380952380952,0,100,0.0229144945635362,0,0.0229144945635362,0.0240093156144584,0,0.0229144945635362,298.207701597098,0.00670448664011112,0,0,0.110949243308588,9.48095365800528
"216",11705,2018,0,5,5,37,129,9112,8592,258,0.942932397,0.028314311,98.0392156862745,0,100,0.0548720931508653,0,0.0548720931508653,0.0581929912361355,0,0.0548720931508653,311.327747130243,0.0160550883666411,0,0,0.128234052842017,21.9073356396163
"217",11800,2010,0,1,1,37,129,2587,2587,0,1,0,90.9090909090909,0,100,0.0386533183873836,0,0.0386533183873836,0.0386533183873836,0,0.0386533183873836,88.389473422513,0.0113007791924049,0,0,0.101700266945394,4.95785164365068
"218",11800,2011,0,7,7,37,129,2519,2508,8,0.995633188,0.003175863,98.5915492957747,0,100,0.277877019570482,0,0.277877019570482,0.279095729835334,0,0.277877019570482,86.0661320260186,0.0812384150873372,0,0,0.111538431711257,33.090913756772
"219",11800,2012,0,1,1,37,129,2504,2482,16,0.991214058,0.006389776,90.9090909090909,0,100,0.0399345074078511,0,0.0399345074078511,0.0402884654123524,0,0.0399345074078511,85.5536302473802,0.0116749283960511,0,0,0.101631259937831,4.95954843662799
"220",11800,2013,0,3,3,37,129,2511,2490,2,0.991636798,0.000796495,96.7741935483871,0,100,0.119469555175023,0,0.119469555175023,0.120477089273523,0,0.119469555175023,85.7927977440781,0.0349272590810076,0,0,0.104909552843792,14.6406058593422
"221",11800,2014,0,3,3,37,129,2525,2498,1,0.989306931,0.00039604,96.7741935483871,0,100,0.118807175953428,0,0.118807175953428,0.120091269364717,0,0.118807175953428,86.271132737474,0.034733827204959,0,0,0.104925325874092,14.6394789770554
"222",11800,2015,0,3,3,37,129,2540,2507,0,0.987007874,0,96.7741935483871,0,100,0.118105586394236,0,0.118105586394236,0.119660165131028,0,0.118105586394236,86.7836345161125,0.0345289422652278,0,0,0.10494307053318,14.6382114418175
"223",11800,2016,0,0,0,37,129,2546,2508,0,0.985074627,0,0,0,100,0,0,0,0,0,0,86.9886352275679,0,0,0,0.1,0
"224",11800,2017,0,0,0,37,129,2545,2490,0,0.978388998,0,0,0,100,0,0,0,0,0,0,86.9544684423253,0,0,0,0.1,0
"225",11800,2018,0,1,1,37,129,2536,2483,4,0.979100946,0.001577287,90.9090909090909,0,100,0.0394306218209061,0,0.0394306218209061,0.0402722403447304,0,0.0394306218209061,86.6469673751422,0.0115277805122045,0,0,0.101631917147426,4.95953227121693
"226",11902,2010,59,155,216,37,129,5154,4924,204,0.955374466,0.039580908,71.7260527533549,27.302174919019,100,3.00731456510351,1.14471973768456,4.19083836169263,3.14778335127231,28.9073983341499,4.19083836169263,176.095611140175,1.22591021763963,0.0439758886548423,409.790837557825,0.601605694484552,220.921810097157
"227",11902,2011,37,171,209,37,129,5486,5046,377,0.919795844,0.068720379,81.7790530846485,17.6948828311813,100,3.11696833816372,0.674431745684548,3.80962796886677,3.38875567269773,9.8117210289048,3.80962796886677,187.438983840706,1.11443496024018,0.0509539509242244,245.107860863961,0.667095053406823,222.918918901321
"228",11902,2012,36,163,200,37,129,5923,5383,504,0.908829985,0.085092014,81.4592703648176,17.9910044977511,100,2.7519373301143,0.607789839779845,3.37661022099914,3.02799502145604,7.1414401904384,3.37661022099914,202.369868991706,0.987801300983666,0.0662733320283855,216.510967578699,0.676665470983342,209.87156773382
"229",11902,2013,42,132,176,37,129,6092,5501,526,0.902987525,0.086342745,74.9574105621806,23.8500851788756,100,2.16674053282119,0.689417442261289,2.88898737709493,2.3995200959808,7.98327314198821,2.88898737709493,208.1440556977,0.845162179589379,0.0806932486480643,232.438125465347,0.577229593412026,194.911742316156
"230",11902,2014,36,125,162,37,129,6136,5595,482,0.911831812,0.078552803,77.1128932757557,22.2085132634176,100,2.03712455794397,0.586691872687864,2.64011342709539,2.2340976926239,7.4673304293715,2.64011342709539,209.647394248373,0.772357628472693,0.0633810223584302,220.343828679332,0.559644176209459,189.496101850383
"231",11902,2015,68,155,231,37,129,6328,5752,477,0.90897598,0.075379267,67.0705322371268,29.4244915620943,100,2.4493923926613,1.07457214645786,3.65038479164362,2.69466803428313,14.2527771955565,3.65038479164362,216.207417014945,1.06792454548167,0.11847806080862,311.244066101291,0.685951974014458,197.213067877795
"232",11902,2016,29,101,133,37,129,6159,5634,422,0.914758889,0.068517616,75.8827948910594,21.7881292261458,100,1.63984997808121,0.470848013508467,2.15940640678021,1.79265543742568,6.87040985548448,2.15940640678021,210.433230308951,0.631729251504982,0.0447026179784801,200.411025074286,0.473981242975251,175.963938257744
"233",11902,2017,22,109,131,37,129,6001,5677,236,0.946008999,0.039326779,83.1426392067124,16.7810831426392,100,1.8163336721601,0.366599456766259,2.18293312892636,1.9199943633193,9.31808555696739,2.18293312892636,205.034878240626,0.638604225295783,0.0189687309187904,184.92254082308,0.506683861022253,179.665237536296
"234",11902,2018,21,81,102,37,129,5931,5468,342,0.921935593,0.057663126,79.333986287953,20.5680705190989,100,1.36568258839001,0.354065856249262,1.71974844463927,1.48131892247764,6.13855597778427,1.71974844463927,202.643203273647,0.503099479306975,0.0262356589645531,166.355530380657,0.39108871107134,164.939649749418
"235",11903,2010,93,187,281,37,129,6849,5922,284,0.864651774,0.041465907,66.5243685521167,33.0843116328709,100,2.73028573097195,1.35784263625878,4.10272882568513,3.15766366660475,32.7349524815206,4.10272882568513,234.008312126321,1.20029911560072,0.0964881079328166,473.31108726335,0.827815397185277,201.548713857631
"236",11903,2011,86,196,283,37,129,7210,6197,279,0.859500693,0.038696255,69.2334864005652,30.3779583186153,100,2.71840889862831,1.19277125143895,3.92504958322353,3.16276968259347,30.8133285560731,3.92504958322353,246.342521598886,1.14834079023349,0.0876552425303912,458.287223103144,0.898267542928602,196.340150882796
"237",11903,2012,42,159,202,37,129,7641,7048,289,0.922392357,0.037822275,78.673923800099,20.781791192479,100,2.08085223331719,0.549659080498881,2.64359843478033,2.25592712929726,14.5278450363196,2.64359843478033,261.068406038431,0.773447305759776,0.0443421748415803,290.975247159025,0.836500553436201,169.780999505658
"238",11903,2013,66,142,211,37,129,8041,7293,432,0.906976744,0.053724661,67.2666982472762,31.2648034107058,100,1.76592754722613,0.820783226175523,2.62401910186417,1.94704583784673,15.2742420735941,2.62401910186417,274.735120135457,0.767733031702809,0.104147250698975,323.296051129879,0.780619533084128,161.250113885941
"239",11903,2014,50,166,217,37,129,8637,7629,618,0.88329281,0.071552622,76.4624596959926,23.0308613542147,100,1.92194139236549,0.578898009748642,2.51241736230911,2.17587919938132,8.08930593755056,2.51241736230911,295.098524140025,0.735098526092454,0.11286215953279,234.89379281759,0.932310342783438,160.804356132296
"240",11903,2015,51,144,196,37,129,8864,7601,980,0.857513538,0.110559567,73.4319224885263,26.0071392146864,100,1.6245304091786,0.57535451991742,2.21116639027087,1.89446264356475,5.20355065809611,2.21116639027087,302.854384390087,0.64696208438967,0.182540894045056,180.504843988592,0.819354283685574,156.631673507543
"241",11903,2016,43,157,202,37,129,9092,7857,1025,0.8641663,0.112736472,77.6843146956952,21.2765957446809,100,1.72677379263316,0.47293804511609,2.22170895612675,1.99819271741482,4.19471271095503,2.22170895612675,310.644411425392,0.650051915892619,0.160973466710684,164.767708158124,0.910710557927571,155.33626196794
"242",11903,2017,38,167,205,37,129,8753,7547,962,0.862218668,0.109905175,81.4236957581667,18.5275475377864,100,1.90789548845552,0.434131907552753,2.34202739600827,2.21277046812683,3.94969337906663,2.34202739600827,299.061871228162,0.685247752858359,0.133512958423779,162.731868314724,0.928324432305637,162.400109103276
"243",11903,2018,38,136,174,37,129,9015,7722,957,0.856572379,0.106156406,78.1160252728317,21.8265364732912,100,1.50858004902885,0.421515013699238,1.93009506272809,1.7611789539115,3.97032702956849,1.93009506272809,308.013568961714,0.564726832986771,0.132819096255482,163.216852101776,0.79020519792327,152.773765326545
"244",11904,2010,4,58,63,37,129,1836,1788,17,0.973856209,0.009259259,91.9175911251981,6.3391442155309,100,3.1588693426284,0.217853058112303,3.43118566526878,3.24366646160729,23.3918128654971,3.43118566526878,62.7302177053474,1.00270223947733,0.000249790380587051,39.9003328068263,0.168159075742486,216.289528293637
"245",11904,2011,10,41,55,37,129,1712,1635,14,0.955023364,0.00817757,74.4101633393829,18.1488203266788,100,2.39471993458326,0.584078032825185,3.21242918053852,2.50749189652009,70.9219858156028,3.21242918053852,58.4935363352695,0.938670089569138,0.000514918766999623,99.4877190636812,0.144058739816373,167.992344920112
"246",11904,2012,6,34,40,37,129,1645,1488,116,0.904559271,0.070516717,84.788029925187,14.9625935162095,100,2.06674366299921,0.364719469941037,2.43146313294025,2.2847926886634,5.16795865633075,2.43146313294025,56.2043617240177,0.710424535066476,0.00254391782334707,58.5115151377016,0.133251782385284,145.765231254863
"247",11904,2013,1,30,31,37,129,1636,1492,96,0.91198044,0.058679707,96.4630225080386,3.21543408360129,100,1.83362875129882,0.0611209583766274,1.89474970967545,2.01058910260706,1.04058272632674,1.89474970967545,55.8968606568346,0.553602463359101,0.000350948180912509,9.96502791580207,0.129418673138516,130.765292944951
"248",11904,2014,4,25,30,37,129,1732,1597,90,0.922055427,0.051963048,83.0564784053156,13.2890365448505,100,1.4433346804457,0.230933548871312,1.73200161653484,1.5653371736272,4.43951165371809,1.73200161653484,59.1768720401208,0.506099579270898,0.00131614697607563,39.4803801702461,0.126240736137839,110.501762091017
"249",11904,2015,3,22,27,37,129,1898,1728,109,0.910432034,0.057428872,81.1808118081181,11.070110701107,100,1.15905379063274,0.158052789631737,1.42247510668563,1.27307447485678,2.74977085242896,1.42247510668563,64.8485583903864,0.415713615038398,0.00119526888254593,29.6456547141745,0.124985925856505,97.7838943313791
"250",11904,2016,1,26,27,37,129,2253,2102,113,0.932978251,0.050155348,95.9409594095941,3.690036900369,100,1.15396564733035,0.0443832941280902,1.19834894145844,1.23685837971552,0.884173297966401,1.19834894145844,76.9777671514966,0.350295565087289,0.000413030585444379,9.95886683401185,0.135919527576712,110.207070466203
"251",11904,2017,2,63,65,37,129,2442,2268,108,0.928746929,0.044226044,96.7741935483871,3.07219662058372,100,2.57974693910978,0.0818967282257074,2.66164366733549,2.77765530620343,1.85013876040703,2.66164366733549,83.4352895623412,0.778114259740387,0.000789542109399422,19.8433285650723,0.193908876312234,214.352151559628
"252",11904,2018,6,24,30,37,129,2834,2691,77,0.949541284,0.027170078,79.734219269103,19.9335548172757,100,0.846829681380332,0.211707420345083,1.05853710172542,0.891828620266805,7.78210116731517,1.05853710172542,96.8286693774263,0.309505951053391,0.00168937178449664,59.0032163116849,0.14244680184066,98.9907881555525
"253",12001,2010,19,121,141,37,129,6252,5571,294,0.891074856,0.047024952,85.7547838412473,13.4656272147413,100,1.93534972249324,0.303897890308856,2.25524223860783,2.17192295955915,6.46038762325739,2.25524223860783,213.61074133651,0.659770300351823,0.0204064863696255,157.798807795732,0.543027025904442,188.172495284796
"254",12001,2011,12,139,152,37,129,6238,5731,192,0.91872395,0.030779096,91.3872452333991,7.88954635108481,100,2.22824257386063,0.192366265369263,2.436639361344,2.42536336828881,6.2467464862051,2.436639361344,213.132406343114,0.712837239924102,0.0084183740545215,110.682346093527,0.623548214144649,192.10882880047
"255",12001,2012,7,72,79,37,129,6419,5744,262,0.894843434,0.040816327,91.0240202275601,8.8495575221239,100,1.12165256811703,0.1090495552336,1.23070212335063,1.25346007207395,2.67073636016787,1.23070212335063,219.316594472018,0.360045693855096,0.00670015221144829,65.6044050071087,0.371805590040803,152.605228763341
"256",12001,2013,6,117,123,37,129,6304,5522,373,0.875951777,0.059168782,95.0446791226645,4.87408610885459,100,1.85593502641138,0.0951761552005837,1.95111118161197,2.11875916770794,1.60814794961136,1.95111118161197,215.387414169123,0.570798997585375,0.00817515710500253,55.4656000561753,0.524613721773998,187.315769605096
"257",12001,2014,10,85,95,37,129,6456,5833,406,0.90350062,0.062887237,89.3796004206099,10.515247108307,100,1.31658431560849,0.154892272424529,1.47147658803302,1.45720114518866,2.46244767298695,1.47147658803302,220.580765525993,0.430486090500762,0.0148303908708189,87.0849600368401,0.425853389946244,161.642012060984
"258",12001,2015,22,89,111,37,129,6819,6176,368,0.905704649,0.053966857,80.1080108010801,19.8019801980198,100,1.30515757211362,0.32262322007303,1.62778079218665,1.44103884328298,5.97663678348275,1.62778079218665,232.983308569044,0.476224576875352,0.0295738663752933,169.787323751535,0.461250304452345,158.574524225593
"259",12001,2016,15,71,86,37,129,6776,5918,471,0.873376623,0.069510035,82.4622531939605,17.4216027874564,100,1.04780035713759,0.221366272634701,1.26916662977229,1.19970936618171,3.18403735937168,1.26916662977229,231.514136803613,0.371307214606334,0.0258061948014386,119.231012619646,0.376149679748336,149.112774868454
"260",12001,2017,15,67,84,37,129,7105,6291,496,0.885432794,0.069809993,79.667063020214,17.8359096313912,100,0.942984616683791,0.211115958959058,1.18224937017072,1.06499658247365,3.02358395484781,1.18224937017072,242.755009148417,0.345885391841618,0.0271756596072886,117.947098102885,0.377016276321409,140.456423241324
"261",12001,2018,18,41,60,37,129,7406,6557,261,0.885363219,0.035241696,68.2196339434276,29.9500831946755,100,0.553597709995814,0.243042897071333,0.810142990237777,0.625276417928657,6.89391037916507,0.810142990237777,253.039211506429,0.237023729523927,0.0171632285187577,153.631819706285,0.276684950675763,108.844274045053
"262",12004,2010,0,4,4,37,129,3860,3636,39,0.941968912,0.010103627,97.5609756097561,0,100,0.103624258438901,0,0.103624258438901,0.110007975578229,0,0.103624258438901,131.883791036297,0.0303067518260629,0,0,0.109558719245713,19.0877287969579
"263",12004,2011,1,16,17,37,129,4016,3756,42,0.935258964,0.010458167,93.5672514619883,5.84795321637427,100,0.398396454271557,0.0248997783919723,0.423296232663529,0.425973749367695,2.37529691211401,0.423296232663529,137.213809534137,0.123804008188803,0.0001537452488701,9.98464907642864,0.13949671940686,66.8067606087705
"264",12004,2012,1,12,13,37,129,3858,3668,18,0.950751685,0.00466563,91.6030534351145,7.63358778625954,100,0.311033928617713,0.0259194940514761,0.336953422669189,0.327144843379406,5.52486187845304,0.336953422669189,131.815457465812,0.0985479658694977,6.60995012956963e-05,9.99339441612843,0.12892852622194,52.4181070748969
"265",12004,2013,4,13,17,37,129,3750,3437,58,0.916533333,0.015466667,76.0233918128655,23.3918128654971,100,0.346657422468734,0.106663822298072,0.453321244766806,0.378225829914754,6.88468158347676,0.453321244766806,128.125444659615,0.132578990426806,0.000848702989012145,39.6633757445132,0.129365636324132,56.6780630627197
"266",12004,2014,2,9,11,37,129,3705,3460,39,0.933873144,0.010526316,81.0810810810811,18.018018018018,100,0.242908423524331,0.0539796496720736,0.296888073196405,0.260108089361579,5.1150895140665,0.296888073196405,126.5879393237,0.0868275232727085,0.0002855790608466,19.9430468341468,0.120466098303045,40.8226029728566
"267",12004,2015,0,7,7,37,129,3790,3566,32,0.940897098,0.008443272,98.5915492957747,0,100,0.184691696789003,0,0.184691696789003,0.196292868960489,0,0.184691696789003,129.492116069317,0.0540156316010441,0,0,0.116405725978036,32.3466487236592
"268",12004,2016,0,7,7,37,129,3633,3363,81,0.925681255,0.022295623,98.5915492957747,0,100,0.192672923949244,0,0.192672923949244,0.208141298207011,0,0.192672923949244,124.127930786235,0.0563480366749829,0,0,0.11547183114235,32.4868450919485
"269",12004,2017,1,8,9,37,129,3587,3414,83,0.951770282,0.023139113,87.9120879120879,10.989010989011,100,0.223021382175016,0.027877672771877,0.250899054946893,0.234322368999151,1.20336943441637,0.250899054946893,122.556258665077,0.0733757909946955,0.000303473400976374,9.96974447736588,0.117950234249216,36.7056269866283
"270",12004,2018,0,7,7,37,129,3740,3561,45,0.952139037,0.012032086,98.5915492957747,0,100,0.187160771102377,0,0.187160771102377,0.196568476032687,0,0.187160771102377,127.783776807189,0.0547372010333564,0,0,0.116382723642182,32.350087299832
"271",12006,2010,10,45,56,37,129,3789,3478,258,0.917920296,0.068091845,80.2139037433155,17.825311942959,100,1.18761711224301,0.263914913831781,1.47792351745797,1.29380983870504,3.87446726075165,1.47792351745797,129.457949284075,0.432239012036319,0.00942556977039736,91.3863187642755,0.202862831287856,148.582114908745
"272",12006,2011,10,63,73,37,129,3601,3211,336,0.891696751,0.093307415,86.1833105335157,13.6798905608755,100,1.74946544111521,0.277692927161145,2.02715836827636,1.96194450499829,2.9753049687593,2.02715836827636,123.034593658473,0.592847207523772,0.0122740565665655,89.0677713606185,0.2329530411914,189.215871927669
